germ_ID,row_tier_tags,id_and_rt,x,y,area,area_sum
18PS3069,row-18__tier-15,18PS3069__row-18__tier-15,521,62,856.5,2197.0
18PS3069,row-18__tier-15,18PS3069__row-18__tier-15,540,62,97.5,2197.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,42,55,16.0,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,64,59,37.0,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,196,58,70.5,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,203,57,168.5,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,229,59,118.5,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,248,59,18.5,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,304,57,19.0,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,326,59,28.5,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,337,56,14.5,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,351,61,33.0,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,385,58,51.5,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,394,59,48.0,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,410,58,13.0,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,432,60,35.5,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,445,21,57.5,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,467,61,53.0,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,491,58,146.5,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,516,61,18.5,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,540,61,101.0,1064.0
18PS3070,row-19__tier-15,18PS3070__row-19__tier-15,551,60,15.5,1064.0
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,51,57,17.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,67,59,19.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,98,59,15.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,128,57,26.5,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,147,58,39.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,155,61,77.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,162,56,19.5,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,185,60,51.5,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,199,61,42.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,215,57,70.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,227,59,69.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,271,58,47.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,306,58,14.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,322,59,26.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,343,60,38.5,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,355,60,33.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,376,56,23.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,386,60,25.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,422,60,22.5,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,454,60,14.5,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,472,59,38.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,499,61,18.0,804.5
18PS3071,row-20__tier-15,18PS3071__row-20__tier-15,532,61,59.5,804.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,56,51,47.5,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,77,51,66.0,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,97,53,48.0,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,168,51,18.5,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,216,52,57.5,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,229,54,31.0,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,239,52,77.0,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,259,51,63.0,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,298,52,22.0,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,314,53,185.0,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,352,53,112.0,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,381,55,62.0,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,392,50,108.5,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,423,53,143.5,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,436,53,159.0,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,470,52,101.0,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,501,55,112.5,1512.5
18PS3072,row-21__tier-15,18PS3072__row-21__tier-15,519,55,98.5,1512.5
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,60,57,38.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,68,57,33.0,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,104,58,36.0,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,128,57,17.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,156,58,55.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,183,59,55.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,201,58,64.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,220,60,33.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,245,57,54.0,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,288,58,98.0,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,316,58,60.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,340,60,30.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,364,56,22.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,446,60,100.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,486,56,29.0,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,496,61,53.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,516,59,26.0,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,531,60,127.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,546,60,181.5,1201.0
18PS4001,row-22__tier-15,18PS4001__row-22__tier-15,556,57,83.5,1201.0
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,39,59,25.5,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,83,61,47.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,133,62,24.5,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,181,62,88.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,197,60,29.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,224,62,109.5,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,254,64,83.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,276,60,114.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,297,61,465.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,307,62,48.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,371,64,43.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,401,66,98.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,420,63,132.5,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,435,63,114.5,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,448,66,127.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,491,63,374.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,523,63,47.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,537,64,486.0,2569.5
18PS4002,row-23__tier-15,18PS4002__row-23__tier-15,555,65,114.0,2569.5
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,85,53,15.0,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,110,55,14.0,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,137,58,51.0,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,153,60,18.5,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,203,58,37.0,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,222,61,114.0,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,258,59,79.0,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,313,73,35.5,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,334,62,199.5,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,353,59,19.0,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,378,61,42.5,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,410,61,63.0,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,477,63,103.0,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,497,63,92.0,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,511,61,43.0,955.0
17TXSU_9111,row-24__tier-15,17TXSU_9111__row-24__tier-15,563,59,29.0,955.0
17TXSU_9111,row-25__tier-15,17TXSU_9111__row-25__tier-15,23,31,45.0,340.5
17TXSU_9111,row-25__tier-15,17TXSU_9111__row-25__tier-15,252,59,14.0,340.5
17TXSU_9111,row-25__tier-15,17TXSU_9111__row-25__tier-15,320,58,38.5,340.5
17TXSU_9111,row-25__tier-15,17TXSU_9111__row-25__tier-15,360,60,20.0,340.5
17TXSU_9111,row-25__tier-15,17TXSU_9111__row-25__tier-15,383,59,45.5,340.5
17TXSU_9111,row-25__tier-15,17TXSU_9111__row-25__tier-15,411,58,22.5,340.5
17TXSU_9111,row-25__tier-15,17TXSU_9111__row-25__tier-15,429,14,27.5,340.5
17TXSU_9111,row-25__tier-15,17TXSU_9111__row-25__tier-15,506,61,51.0,340.5
17TXSU_9111,row-25__tier-15,17TXSU_9111__row-25__tier-15,533,60,59.5,340.5
17TXSU_9111,row-25__tier-15,17TXSU_9111__row-25__tier-15,544,63,17.0,340.5
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,5,41,24.5,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,13,19,62.5,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,51,34,38.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,64,64,78.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,87,50,19.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,91,63,15.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,122,65,33.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,137,64,92.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,166,64,30.5,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,211,67,34.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,222,66,27.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,237,33,42.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,261,66,21.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,273,51,298.5,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,333,66,65.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,347,68,39.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,355,66,42.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,379,68,39.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,420,11,78.5,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,448,67,14.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,461,67,26.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,477,68,22.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,494,69,21.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,517,67,23.5,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,536,68,19.0,1241.0
17TXSU_9111,row-26__tier-15,17TXSU_9111__row-26__tier-15,563,69,37.0,1241.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,59,55,15.0,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,67,57,24.0,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,200,60,53.5,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,235,59,14.0,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,311,61,43.5,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,326,59,34.5,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,349,60,55.5,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,362,61,51.5,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,382,62,16.0,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,392,63,41.5,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,402,63,45.0,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,438,62,15.5,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,470,63,22.0,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,487,62,25.0,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,512,63,369.0,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,538,64,65.5,917.0
18PS5131,row-27__tier-15,18PS5131__row-27__tier-15,555,64,26.0,917.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,64,61,21.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,74,64,53.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,86,63,64.5,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,143,61,31.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,161,62,28.5,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,190,62,20.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,222,64,23.5,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,247,62,74.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,275,63,65.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,288,62,303.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,301,62,317.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,318,64,40.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,345,63,52.5,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,368,64,59.5,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,398,64,68.5,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,449,65,71.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,479,62,63.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,488,64,81.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,504,64,40.5,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,521,65,245.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,537,65,37.0,1919.0
18PS5132,row-28__tier-15,18PS5132__row-28__tier-15,564,67,160.5,1919.0
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,48,53,126.5,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,68,52,75.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,79,55,18.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,107,54,60.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,122,52,43.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,141,55,57.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,168,53,30.5,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,179,53,14.5,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,195,54,59.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,237,52,89.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,246,55,240.5,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,265,54,32.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,278,53,93.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,291,54,23.5,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,325,55,84.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,349,55,35.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,380,56,41.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,390,54,17.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,410,56,119.0,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,436,55,99.5,1523.5
18PS5133,row-29__tier-15,18PS5133__row-29__tier-15,492,58,166.5,1523.5
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,67,65,14.0,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,91,65,17.5,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,127,66,31.5,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,170,65,44.0,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,184,65,45.0,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,196,65,35.0,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,213,65,19.0,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,231,66,15.5,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,264,66,23.5,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,287,65,29.5,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,353,67,45.5,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,403,66,85.0,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,425,68,44.5,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,444,68,14.5,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,508,69,19.5,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,526,68,26.5,561.0
18PS5134,row-30__tier-15,18PS5134__row-30__tier-15,548,69,51.0,561.0
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,51,71,15.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,67,69,30.0,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,116,71,52.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,130,70,23.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,136,69,28.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,157,71,61.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,175,72,62.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,198,74,22.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,235,73,15.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,259,73,49.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,296,73,15.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,324,72,14.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,353,71,31.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,384,70,292.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,444,72,15.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,457,74,49.0,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,470,74,14.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,510,74,158.5,1058.5
18PS5135,row-31__tier-15,18PS5135__row-31__tier-15,538,73,105.5,1058.5
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,44,61,42.0,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,106,60,17.0,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,129,62,34.0,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,152,61,22.5,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,193,61,23.0,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,207,62,54.0,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,256,62,119.5,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,289,61,25.5,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,306,64,18.0,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,320,62,14.5,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,355,62,15.5,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,385,63,46.5,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,411,62,56.0,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,437,63,19.0,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,456,63,21.5,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,486,62,63.5,766.0
18PS5136,row-32__tier-15,18PS5136__row-32__tier-15,541,63,174.0,766.0
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,27,69,85.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,38,55,18.5,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,66,56,18.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,93,34,33.5,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,149,55,18.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,160,57,18.5,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,177,58,39.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,206,57,25.5,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,266,58,25.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,280,58,15.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,312,57,25.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,383,58,58.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,404,60,30.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,428,59,100.5,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,446,58,35.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,474,61,194.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,503,61,51.0,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,530,58,191.5,1085.5
18PS5137,row-33__tier-15,18PS5137__row-33__tier-15,549,61,104.5,1085.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,91,60,27.0,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,104,59,14.0,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,129,61,46.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,154,60,18.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,178,59,25.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,197,60,15.0,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,221,60,45.0,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,254,60,36.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,268,61,59.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,283,60,87.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,311,62,67.0,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,326,61,35.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,356,60,81.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,383,60,112.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,414,61,70.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,421,61,140.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,445,62,57.0,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,483,60,50.0,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,516,65,97.5,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,536,42,40.0,1153.5
18PS5138,row-34__tier-15,18PS5138__row-34__tier-15,540,33,26.5,1153.5
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,61,56,20.5,1228.0
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,86,54,26.0,1228.0
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,100,56,22.5,1228.0
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,110,57,37.0,1228.0
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,122,58,52.0,1228.0
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,145,59,103.0,1228.0
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,155,57,46.0,1228.0
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,174,55,37.5,1228.0
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,198,55,18.5,1228.0
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,233,56,14.0,1228.0
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,254,57,81.0,1228.0
18PS5139,row-35__tier-15,18PS5139__row-35__tier-15,290,58,24.5,1228.0
